Campaign,Ad_group,Search_term,Network,Impressions,Clicks,Cost,Conversions
Merchant_Shopping,Всі товари,чоловіча толстовка з капюшоном,SEARCH,2,2,18.63,0.0
Merchant_Shopping,Всі товари,широкие спортивные штаны мужские,SEARCH,18,2,46.09,0.0
Merchant_Shopping,Всі товари,зіп худі чоловічі,SEARCH,38,2,28.32,0.0
Merchant_Shopping,Всі товари,купить прапор,SEARCH,51,2,21.99,0.0
Merchant_Shopping,Всі товари,штани широкі чоловічі,SEARCH,16,2,46.79,0.0
Merchant_Shopping,Всі товари,купити прапор азов,SEARCH,28,1,13.59,0.0
Merchant_Shopping,Всі товари,зіп худі чоловіче,SEARCH,11,1,9.41,0.0
Merchant_Shopping,Всі товари,corogva,SEARCH,266,1,142.74,0.0
Merchant_Shopping,Всі товари,nike oversized,SEARCH,1,1,15.52,0.0
Merchant_Shopping,Всі товари,зип худи мужское,SEARCH,8,1,4.99,0.0
Merchant_Shopping,Всі товари,всі свої,SEARCH,19,1,12.08,0.0
Merchant_Shopping,Всі товари,купить штаны багги,SEARCH,1,1,11.68,0.0
Merchant_Shopping,Всі товари,zoho,SEARCH,16,1,49.7,0.0
Merchant_Shopping,Всі товари,riotdivision,SEARCH,40,1,3.98,0.0
Merchant_Shopping,Всі товари,acid bath t shirt,SEARCH,3,1,3.73,0.0
Merchant_Shopping,Всі товари,вампір,SEARCH,36,1,2.71,0.0
Merchant_Shopping,Всі товари,крепление для флагштока,SEARCH,1,1,1.41,0.0
Merchant_Shopping,Всі товари,замовити прапор з логотипом,SEARCH,6,1,8.15,0.0
Merchant_Shopping,Всі товари,maverick,SEARCH,53,1,8.13,0.0
Merchant_Shopping,Всі товари,пекло тойс,SEARCH,110,1,28.35,0.0
Merchant_Shopping,Всі товари,зип худи оверсайз y2k,SEARCH,4,1,22.17,0.0
Merchant_Shopping,Всі товари,зип худи оверсайз женские,SEARCH,3,1,7.4,0.0
Merchant_Shopping,Всі товари,white boy ukraine кофта,SEARCH,3,1,2.59,0.0
Merchant_Shopping,Всі товари,george штаны,SEARCH,2,1,9.23,0.0
Merchant_Shopping,Всі товари,honorovi,SEARCH,153,1,3.86,0.0
Merchant_Shopping,Всі товари,ghfgjhb,SEARCH,9,1,48.52,0.0
Merchant_Shopping,Всі товари,мерч,SEARCH,27,1,16.93,0.0
Merchant_Shopping,Всі товари,картель 13,SEARCH,64,1,9.51,0.0
Merchant_Shopping,Всі товари,cuprum depot,SEARCH,3,1,8.56,0.0
Merchant_Shopping,Всі товари,купити жіноче худі на блискавці,SEARCH,2,1,5.8,0.0
Merchant_Shopping,Всі товари,онлайн магазин,SEARCH,1,1,10.27,0.0
Merchant_Shopping,Всі товари,гонор,SEARCH,8,1,6.17,0.0
Merchant_Shopping,Всі товари,військовий мерч,SEARCH,21,1,13.81,0.0
Merchant_Shopping,Всі товари,купить черную футболку мужскую,SEARCH,2,1,13.67,0.0
Merchant_Shopping,Всі товари,купити чорне худі жіноче,SEARCH,1,1,4.81,0.0
Merchant_Shopping,Всі товари,nord division магазин,SEARCH,8,1,1.39,0.0
Merchant_Shopping,Всі товари,гоноровий,SEARCH,6,1,138.3,0.0
Merchant_Shopping,Всі товари,without,SEARCH,2,1,5.3,0.0
Merchant_Shopping,Всі товари,купити жіночі штани,SEARCH,1,1,4.17,0.0
Merchant_Shopping,Всі товари,військові банери,SEARCH,25,1,34.19,0.0
Merchant_Shopping,Всі товари,гонорові одяг,SEARCH,13,1,16.17,0.0
Merchant_Shopping,Всі товари,друк на прапорі,SEARCH,35,1,8.92,0.0
Merchant_Shopping,Всі товари,мілітарі футболки,SEARCH,20,1,1.28,0.0
Merchant_Shopping,Всі товари,нрк ціна,SEARCH,2,1,13.74,0.0
Merchant_Shopping,Всі товари,адаптивні штани чоловічі,SEARCH,1,1,22.03,0.0
Merchant_Shopping,Всі товари,купить флаг донецк,SEARCH,1,1,70.42,0.0
Merchant_Shopping,Всі товари,peclo toys,SEARCH,2,1,10.63,0.0
Merchant_Shopping,Всі товари,svastone,SEARCH,327,1,31.96,0.0
Merchant_Shopping,Всі товари,зіпки,SEARCH,12,1,59.46,0.0
Merchant_Shopping,Всі товари,мужские штаны свободного кроя,SEARCH,1,1,5.32,0.0
Merchant_Shopping,Всі товари,забой магазин,SEARCH,1,1,11.3,0.0
Merchant_Shopping,Всі товари,купить спортивные штаны мужские,SEARCH,7,1,2.33,0.0
Merchant_Shopping,Всі товари,мужские джинсы стрейч больших размеров,SEARCH,1,1,1.43,0.0
Merchant_Shopping,Всі товари,балахон мужской,SEARCH,1,1,15.91,0.0
Merchant_Shopping,Всі товари,купити худі чоловічі,SEARCH,14,1,4.81,0.0
Merchant_Shopping,Всі товари,акула,SEARCH,2,1,19.5,0.0
Merchant_Shopping,Всі товари,кріплення для прапора на стіну,SEARCH,6,1,1.75,0.0
Merchant_Shopping,Всі товари,кракен футболка,SEARCH,12,1,16.53,0.0
Merchant_Shopping,Всі товари,кофта готика,SEARCH,7,1,8.63,0.0
Merchant_Shopping,Всі товари,купити спортивні штани чоловічі,SEARCH,7,1,13.02,0.0
Merchant_Shopping,Всі товари,купити худі чоловічі з принтом,SEARCH,12,1,4.98,0.0
Merchant_Shopping,Всі товари,подарунок для військового,SEARCH,5,1,10.2,0.0
Merchant_Shopping,Всі товари,подмост скейтбординг худи,SEARCH,15,1,5.34,0.0
Merchant_Shopping,Всі товари,практичний подарунок військовому,SEARCH,2,1,16.55,0.0
Merchant_Shopping,Всі товари,прапор альфа,SEARCH,8,1,15.99,0.0
Merchant_Shopping,Всі товари,прапор безвісти зниклих купити,SEARCH,3,1,11.03,0.0
Merchant_Shopping,Всі товари,прапор вампір,SEARCH,20,1,2.82,0.0
Merchant_Shopping,Всі товари,прапор військовий,SEARCH,99,1,27.89,0.0
Merchant_Shopping,Всі товари,прапор для військових,SEARCH,37,1,10.53,0.0
Merchant_Shopping,Всі товари,прапор дронщики,SEARCH,10,1,15.73,0.0
Merchant_Shopping,Всі товари,прапор з фото військового,SEARCH,1,1,5.06,0.0
Merchant_Shopping,Всі товари,прапор за столом смерті,SEARCH,23,1,0.49,0.0
Merchant_Shopping,Всі товари,прапор корогва,SEARCH,85,1,26.85,0.0
Merchant_Shopping,Всі товари,прапор купить,SEARCH,18,1,6.16,0.0
Merchant_Shopping,Всі товари,прапор на стіну,SEARCH,122,1,5.37,0.0
Merchant_Shopping,Всі товари,прапор нарада,SEARCH,33,1,30.27,1.0
Merchant_Shopping,Всі товари,прапор реб,SEARCH,6,1,12.91,0.0
Merchant_Shopping,Всі товари,прапор хижак,SEARCH,68,1,17.06,0.0
Merchant_Shopping,Всі товари,прапор ідея нації,SEARCH,29,1,6.36,0.0
Merchant_Shopping,Всі товари,прапори військові,SEARCH,262,1,31.96,0.0
Merchant_Shopping,Всі товари,прямые спортивные штаны,SEARCH,9,1,14.07,0.0
Merchant_Shopping,Всі товари,райдивижен,SEARCH,6,1,7.0,0.0
Merchant_Shopping,Всі товари,ренж рокс,SEARCH,6,1,12.94,0.0
Merchant_Shopping,Всі товари,ріж русню,SEARCH,3,1,4.88,0.0
Merchant_Shopping,Всі товари,ріот дівіжн,SEARCH,36,1,6.14,0.0
Merchant_Shopping,Всі товари,ріотдівіжн,SEARCH,8,1,89.98,0.0
Merchant_Shopping,Всі товари,сапер без права на помилку,SEARCH,3,1,41.29,0.0
Merchant_Shopping,Всі товари,свастоне,SEARCH,41,1,10.18,0.0
Merchant_Shopping,Всі товари,світшот з принтом,SEARCH,9,1,7.12,0.0
Merchant_Shopping,Всі товари,серая футболка женская,SEARCH,1,1,9.64,0.0
Merchant_Shopping,Всі товари,скеля мерч,SEARCH,14,1,7.65,0.0
Merchant_Shopping,Всі товари,смерть з небес,SEARCH,1,1,4.09,0.0
Merchant_Shopping,Всі товари,спортивний костюм жіночий,SEARCH,17,1,7.92,0.0
Merchant_Shopping,Всі товари,спортивные женские штаны,SEARCH,2,1,14.42,0.0
Merchant_Shopping,Всі товари,спортивные штаны мужские широкие,SEARCH,12,1,14.77,0.0
Merchant_Shopping,Всі товари,спортивные штаны широкие,SEARCH,7,1,12.19,0.0
Merchant_Shopping,Всі товари,спортивні чоловічі штани широкі,SEARCH,5,1,3.88,0.0
Merchant_Shopping,Всі товари,спортивні широкі штани чоловічі,SEARCH,8,1,2.9,0.0
Merchant_Shopping,Всі товари,спортивні штани,SEARCH,76,1,21.32,0.0
Merchant_Shopping,Всі товари,спортивні штани оверсайз,SEARCH,7,1,5.97,0.0
Merchant_Shopping,Всі товари,зіп худі жіноче,SEARCH,56,1,16.71,0.0
Merchant_Shopping,Всі товари,спортивні штани чоловічі молодіжні,SEARCH,3,1,7.52,0.0
Merchant_Shopping,Всі товари,спортивні штани чоловічі прямі зимові,SEARCH,1,1,3.28,0.0
Merchant_Shopping,Всі товари,спортивні штани чоловічі широкі,SEARCH,35,1,3.82,0.0
Merchant_Shopping,Всі товари,спортивні штани широкі чоловічі,SEARCH,9,1,6.98,0.0
Merchant_Shopping,Всі товари,стандартний розмір прапора,SEARCH,13,1,19.66,0.0
Merchant_Shopping,Всі товари,статуетка донецька область,SEARCH,2,1,9.28,0.0
Merchant_Shopping,Всі товари,стела донецька область,SEARCH,2,1,43.14,0.0
Merchant_Shopping,Всі товари,стяг,SEARCH,37,1,7.72,0.0
Merchant_Shopping,Всі товари,територія мінімальних цін,SEARCH,3,1,7.79,0.0
Merchant_Shopping,Всі товари,толстовка,SEARCH,59,1,7.26,0.0
Merchant_Shopping,Всі товари,толстовка с принтом,SEARCH,9,1,4.54,0.0
Merchant_Shopping,Всі товари,трикотажні спортивні штани жіночі,SEARCH,1,1,13.45,0.0
Merchant_Shopping,Всі товари,феминиста,SEARCH,1,1,5.42,0.0
Merchant_Shopping,Всі товари,флаг донбасса,SEARCH,28,1,11.63,0.0
Merchant_Shopping,Всі товари,vidro ua,SEARCH,13,1,40.48,0.0
Merchant_Shopping,Всі товари,флаг слабким пизда,SEARCH,59,1,15.72,0.0
Merchant_Shopping,Всі товари,флаги зсу,SEARCH,48,1,3.74,0.0
Merchant_Shopping,Всі товари,флаги купить,SEARCH,90,1,23.92,0.0
Merchant_Shopping,Всі товари,футболка riot division,SEARCH,13,1,4.09,0.0
Merchant_Shopping,Всі товари,футболка азов,SEARCH,29,1,18.79,0.0
Merchant_Shopping,Всі товари,футболка вампір,SEARCH,42,1,9.59,0.0
Merchant_Shopping,Всі товари,футболка вампір дрон,SEARCH,23,1,16.54,0.0
Merchant_Shopping,Всі товари,футболка діловод,SEARCH,1,1,17.46,0.0
Merchant_Shopping,Всі товари,футболка з принтом,SEARCH,12,1,9.77,0.0
Merchant_Shopping,Всі товари,футболка командир,SEARCH,10,1,0.83,0.0
Merchant_Shopping,Всі товари,футболка малая токмачка,SEARCH,5,1,4.08,0.0
Merchant_Shopping,Всі товари,футболка норд дивижн,SEARCH,14,1,1.98,0.0
Merchant_Shopping,Всі товари,футболка патасовка,SEARCH,1,1,6.56,0.0
Merchant_Shopping,Всі товари,футболка потасовка,SEARCH,15,1,1.5,0.0
Merchant_Shopping,Всі товари,450 project,SEARCH,19,1,20.81,0.0
Merchant_Shopping,Всі товари,кофта норд дивижн,SEARCH,34,1,9.42,0.0
Merchant_Shopping,Всі товари,футболка с военным принтом,SEARCH,2,1,7.5,0.0
Merchant_Shopping,Всі товари,футболка ти я посадка,SEARCH,3,1,2.86,0.0
Merchant_Shopping,Всі товари,футболка фенікс дпсу,SEARCH,3,1,16.42,0.0
Merchant_Shopping,Всі товари,футболка харків,SEARCH,9,1,21.27,0.0
Merchant_Shopping,Всі товари,футболка чоловіча літня,SEARCH,1,1,2.09,0.0
Merchant_Shopping,Всі товари,футболки для військових,SEARCH,23,1,11.38,0.0
Merchant_Shopping,Всі товари,футболки з військовим принтом,SEARCH,13,1,25.39,0.0
Merchant_Shopping,Всі товари,футболки пекло тойс,SEARCH,3,1,7.93,0.0
Merchant_Shopping,Всі товари,футболки українського виробника,SEARCH,1,1,28.92,0.0
Merchant_Shopping,Всі товари,zero foxtrot футболка,SEARCH,18,1,46.07,0.0
Merchant_Shopping,Всі товари,паркур штаны,SEARCH,4,1,9.06,0.0
Merchant_Shopping,Всі товари,худи paul shark,SEARCH,1,1,14.38,0.0
Merchant_Shopping,Всі товари,худи альфа индастриз,SEARCH,8,1,11.62,0.0
Merchant_Shopping,Всі товари,худи военное,SEARCH,21,1,20.95,0.0
Merchant_Shopping,Всі товари,make emo great again футболка,SEARCH,3,1,2.35,0.0
Merchant_Shopping,Всі товари,худи мужская,SEARCH,4,1,3.76,0.0
Merchant_Shopping,Всі товари,худи мужское с принтом,SEARCH,26,1,6.98,0.0
Merchant_Shopping,Всі товари,худи на флисе,SEARCH,6,1,3.49,0.0
Merchant_Shopping,Всі товари,худи оверсайз мужское с принтом,SEARCH,4,1,8.4,0.0
Merchant_Shopping,Всі товари,худи с принтом на спине мужские,SEARCH,4,1,1.31,0.0
Merchant_Shopping,Всі товари,зіп худі з принтом,SEARCH,10,1,6.26,0.0
Merchant_Shopping,Всі товари,худі vampire,SEARCH,9,1,46.88,0.0
Merchant_Shopping,Всі товари,худі вампір дрон,SEARCH,18,1,8.72,0.0
Merchant_Shopping,Всі товари,худі воля,SEARCH,12,1,13.8,0.0
Merchant_Shopping,Всі товари,модні штани 2026 жіночі,SEARCH,1,1,5.75,0.0
Merchant_Shopping,Всі товари,худі жіночі,SEARCH,110,1,7.98,0.0
Merchant_Shopping,Всі товари,riot division,SEARCH,257,1,6.38,0.0
Merchant_Shopping,Всі товари,худі з військовим принтом,SEARCH,20,1,2.19,0.0
Merchant_Shopping,Всі товари,худі з прикольним принтом,SEARCH,4,1,10.13,0.0
Merchant_Shopping,Всі товари,худі зіп,SEARCH,20,1,10.06,0.0
Merchant_Shopping,Всі товари,худі зіпка,SEARCH,8,1,12.01,0.0
Merchant_Shopping,Всі товари,худі купити,SEARCH,49,1,6.49,0.0
Merchant_Shopping,Всі товари,худі мінометник,SEARCH,1,1,20.75,0.0
Merchant_Shopping,Всі товари,худі на замку жіночі,SEARCH,6,1,8.93,0.0
Merchant_Shopping,Всі товари,худі на застібці,SEARCH,4,1,8.89,0.0
Merchant_Shopping,Всі товари,подарки для военных,SEARCH,2,1,13.3,0.0
Merchant_Shopping,Всі товари,худі тактичне з принтом,SEARCH,2,1,5.03,0.0
Merchant_Shopping,Всі товари,худі український бренд,SEARCH,48,1,11.52,0.0
Merchant_Shopping,Всі товари,худі українського виробництва,SEARCH,21,1,17.79,0.0
Merchant_Shopping,Всі товари,худі чоловіче оверсайз,SEARCH,26,1,11.95,0.0
Merchant_Shopping,Всі товари,купити прапор,SEARCH,147,1,4.68,0.0
Merchant_Shopping,Всі товари,ukrarmor,SEARCH,3,1,29.8,0.0
Merchant_Shopping,Всі товари,худі чоловічі з принтом військові,SEARCH,20,1,17.83,0.0
Merchant_Shopping,Всі товари,худі чорне,SEARCH,11,1,6.7,0.0
Merchant_Shopping,Всі товари,drapp in ua,SEARCH,2,1,23.9,0.0
Merchant_Shopping,Всі товари,чоловіче худі,SEARCH,56,1,6.64,0.0
Merchant_Shopping,Всі товари,чоловіче худі з принтом,SEARCH,6,1,2.47,0.0
Merchant_Shopping,Всі товари,чоловічі світшоти,SEARCH,8,1,22.42,0.0
Merchant_Shopping,Всі товари,чоловічі худі,SEARCH,36,1,6.69,0.0
Merchant_Shopping,Всі товари,чоловічі штани,SEARCH,9,1,16.91,0.0
Merchant_Shopping,Всі товари,чорне чоловіче худі,SEARCH,3,1,20.23,0.0
Merchant_Shopping,Всі товари,чорні спортивні штани,SEARCH,20,1,18.19,0.0
Merchant_Shopping,Всі товари,широкие спортивные штаны,SEARCH,34,1,9.34,0.0
Merchant_Shopping,Всі товари,женские спортивные штаны nike,SEARCH,1,1,6.56,0.0
Merchant_Shopping,Всі товари,широкие штани,SEARCH,1,1,13.33,0.0
Merchant_Shopping,Всі товари,широкие штаны мужские,SEARCH,24,1,14.28,0.0
Merchant_Shopping,Всі товари,широкие штаны спортивные,SEARCH,5,1,50.05,0.0
Merchant_Shopping,Всі товари,широкі спортивні чоловічі штани,SEARCH,2,1,9.03,0.0
Merchant_Shopping,Всі товари,набір дснс,SEARCH,1,1,6.49,0.0
Merchant_Shopping,Всі товари,широкі чоловічі спортивні штани,SEARCH,3,1,24.32,0.0
Merchant_Shopping,Всі товари,штани,SEARCH,70,1,4.82,0.0
Merchant_Shopping,Всі товари,штани олд мани,SEARCH,2,1,4.31,0.0
Merchant_Shopping,Всі товари,гарда,SEARCH,13,1,4.48,0.0
Merchant_Shopping,Всі товари,штани чоловічі,SEARCH,104,1,19.11,0.0
Merchant_Shopping,Всі товари,штани чоловічі спортивні,SEARCH,29,1,180.09,0.0
Merchant_Shopping,Всі товари,штани чорні чоловічі спортивні,SEARCH,5,1,9.17,0.0
Merchant_Shopping,Всі товари,штани широкі,SEARCH,7,1,7.86,0.0
Merchant_Shopping,Всі товари,зип худи купить,SEARCH,6,1,8.64,0.0
Merchant_Shopping,Всі товари,штаны,SEARCH,52,1,14.26,0.0
Merchant_Shopping,Всі товари,штаны джоггеры,SEARCH,3,1,5.58,0.0
Merchant_Shopping,Всі товари,штаны смеш,SEARCH,1,1,10.98,0.0
Merchant_Shopping,Всі товари,штаны спортивные мужские,SEARCH,33,1,9.11,0.0
Merchant_Shopping,Всі товари,як закріпити прапор на флагшток,SEARCH,6,1,1.27,0.0
Merchant_Shopping,Всі товари,batcat shop,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,bathory hoodie,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,bazalook,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,bazhane btq,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,be om design,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,be_om_design,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,begentelman,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,beloyar,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,benya & zubrik,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,benya i zubrik,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,benya zubrik,SEARCH,17,0,0.0,0.0
Merchant_Shopping,Всі товари,benyazubrik,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,bershka billie eilish украина,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,bershka спортивні штани,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,bershka футболки,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,bershka штани спортивні,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,best4u,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,best4you,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,bezet,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,bezlad,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,bezlad одяг,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,bicoop,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,big boss,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,big boss сайт,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,big sam,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,bigboss,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,bigsam,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,bilskirnir merch,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,black baggy pant,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,black baggy pants,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,black heavyweight hoodie,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,black limit,SEARCH,9,0,0.0,0.0
Merchant_Shopping,Всі товари,black metal футболки,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,black nike baggy wide leg sweatpants joggers 00s,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,black pants,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,black sea t shirt,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,black sweatpants men,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,black tongue t shirt,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,black uncuffed sweats,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,blacksugar,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,blancoone,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,blank black sweats,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,blvck limit,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,bmth футболка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,body count merch,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,boohooman,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,booriva,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,bored wear,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,boundaries merch,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,boxraw футболка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,boys cl,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,boys club,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,bram stoker's dracula t shirt,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,brand element,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,breakfast of champions футболка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,breathedivinity,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,brew not bombs нашивка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,bring me the horizon merch,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,bring me the horizon футболка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,broken planet штаны,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,broken society,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,bronx футболка,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,brothers in arms apparel,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,brothers in arms shop,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,brutalman,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,buddha hoodie,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,buymeb,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,byedemox,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,cabanchi,SEARCH,3,0,0.0,0.0
Merchant_Shopping,Всі товари,calvin klein штани,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,canada hoodie,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,cap the uni,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,captheuni,SEARCH,19,0,0.0,0.0
Merchant_Shopping,Всі товари,carda,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,carhartt wip chase zip hoodie,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,carpenter pants,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,cartel 13,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,cartel 13 brand,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,cartel13,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,casual trend,SEARCH,4,0,0.0,0.0
Merchant_Shopping,Всі товари,casual trends,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,catcult,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,cav empt,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,cbg clothes,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,cdfcnjy,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,cgt,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,cgt одяг,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,cgt футболка,SEARCH,5,0,0.0,0.0
Merchant_Shopping,Всі товари,cgt худі,SEARCH,10,0,0.0,0.0
Merchant_Shopping,Всі товари,cher 17,SEARCH,2,0,0.0,0.0
Merchant_Shopping,Всі товари,cher17,SEARCH,1,0,0.0,0.0
Merchant_Shopping,Всі товари,chereshnivska,SEARCH,3,0,0.0,0.0
